product_id,product_name,vendor,desc,usage,tags,price,image_url,detail_url,create_time,update_time,title,vendor_name,description,scene,_raw_keys
02024061111094249800000101001947,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025111416163299100000101001890,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025081920553331600000101001588,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02024042421253558800000101787204,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025073008150144900000101001526,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025022111481363100000101001960,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025052117223530600000101001617,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02024120216300659200000101627197,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02024080216504374100000101001437,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025120917185304300000101001149,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
